P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,Param_12,Sig_RA,Sig_Dec,Sig_FR
450.0,800.0,1000.0,1500.0,7500.0,1000.0,0.005,0.4,0.1,0.01,0.001,0.1,1.6154734666514328,0.24859125377740499,1.47895668829361
472.5,800.0,1000.0,1500.0,7500.0,1000.0,0.005,0.4,0.1,0.01,0.001,0.1,1.6395010057400148,0.25732433868544774,1.4977100307675917
450.0,840.0,1000.0,1500.0,7500.0,1000.0,0.005,0.4,0.1,0.01,0.001,0.1,1.6142412398092025,0.24857247879028913,1.4773245895482596
450.0,800.0,1050.0,1500.0,7500.0,1000.0,0.005,0.4,0.1,0.01,0.001,0.1,1.5955273711043132,0.24102583310444395,1.4591172350494357
450.0,800.0,1000.0,1575.0,7500.0,1000.0,0.005,0.4,0.1,0.01,0.001,0.1,1.628584415003073,0.25299630320323724,1.4891411781821706
450.0,800.0,1000.0,1500.0,7875.0,1000.0,0.005,0.4,0.1,0.01,0.001,0.1,1.6023580612978574,0.24867715335760784,1.4601620146295173
450.0,800.0,1000.0,1500.0,7500.0,1050.0,0.005,0.4,0.1,0.01,0.001,0.1,1.6014633391029913,0.24090429989102735,1.4638187334926898
450.0,800.0,1000.0,1500.0,7500.0,1000.0,0.00525,0.4,0.1,0.01,0.001,0.1,1.6018222440815821,0.244080377225617,1.4683432587607432
450.0,800.0,1000.0,1500.0,7500.0,1000.0,0.005,0.42000000000000004,0.1,0.01,0.001,0.1,1.6235458584058755,0.2485739544696647,1.4900177764695215
450.0,800.0,1000.0,1500.0,7500.0,1000.0,0.005,0.4,0.10500000000000001,0.01,0.001,0.1,1.6215051413789845,0.2513010521346123,1.4851275515056654
450.0,800.0,1000.0,1500.0,7500.0,1000.0,0.005,0.4,0.1,0.0105,0.001,0.1,1.6107903513697261,0.24631687978514097,1.4750251207385499
450.0,800.0,1000.0,1500.0,7500.0,1000.0,0.005,0.4,0.1,0.01,0.0010500000000000002,0.1,1.6155330808453496,0.2485909170370788,1.4790454568321487
450.0,800.0,1000.0,1500.0,7500.0,1000.0,0.005,0.4,0.1,0.01,0.001,0.10500000000000001,1.629164062777407,0.2545409669469333,1.4928100721182203
427.5,806.6666666666667,1008.3333333333333,1512.5,7562.5,1008.3333333333333,0.005041666666666666,0.4033333333333333,0.10083333333333333,0.010083333333333331,0.0010083333333333337,0.1008333333333333,1.5894563209501416,0.2387368148333801,1.4570799306754187
405.0,810.0,1012.5,1518.75,7593.75,1012.5,0.005062499999999999,0.405,0.10125,0.010124999999999999,0.0010125000000000004,0.10124999999999995,1.5690806112095315,0.23033231331032208,1.4404066093784949
442.5,808.3333333333333,1010.4166666666667,1515.625,7578.125,1010.4166666666667,0.005052083333333331,0.4041666666666667,0.10104166666666667,0.010104166666666662,0.0010104166666666673,0.09520833333333334,1.5872306912842027,0.2373087741393823,1.4513061611291314
441.25,809.722222222222,1012.152777777778,1430.7291666666665,7591.145833333334,1012.152777777778,0.005060763888888886,0.4048611111111111,0.10121527777777778,0.010121527777777773,0.001012152777777778,0.09940972222222219,1.5820086412252583,0.2363042817176298,1.4495126345045775
439.79166666666663,811.3425925925924,1014.1782407407409,1494.1840277777774,7606.336805555557,1014.1782407407409,0.005070891203703702,0.3823379629629631,0.10141782407407407,0.010141782407407403,0.0010141782407407413,0.09931134259259256,1.5790849382322412,0.23836746345843865,1.441237362178498
438.0902777777777,813.233024691358,1016.5412808641977,1493.2146990740744,7624.059606481482,1016.5412808641977,0.005082706404320985,0.39939429012345673,0.09582079475308644,0.01016541280864197,0.001016541280864198,0.09919656635802465,1.5746625813004984,0.2339148728467931,1.4392152767242194
436.105324074074,815.4385288065841,1019.2981610082306,1492.0838155864199,7644.7362075617275,1019.2981610082306,0.005096490805041148,0.39929333847736626,0.10012426054526752,0.010192981610082296,0.0009609648276748977,0.09906266075102876,1.5735396352028177,0.23404311861477334,1.4384434012845773
433.7895447530864,818.0116169410148,1022.514521176269,1490.7644515174893,7668.858908822018,1022.514521176269,0.00511257260588134,0.39917556155692724,0.10014497063614544,0.01022514521176268,0.0010044589656207142,0.09890643754286693,1.5672677829968937,0.23182695820078073,1.432343277106554
425.68431712962956,827.0174254115223,1033.7717817644034,1486.1466772762342,7753.288363233027,1033.7717817644034,0.005168858908822011,0.3987633423353909,0.10021745595421816,0.010337717817644022,0.0010066884484310713,0.09835965631430038,1.5464953043109142,0.22451130238919773,1.4118965771047973
429.73693094135797,775.847854509602,1028.1431514703363,1488.455564396862,7711.0736360275205,1028.1431514703363,0.005140715757351674,0.3989694519461592,0.10018121329518181,0.010281431514703348,0.0010055737070258928,0.09863304692858363,1.557964680179454,0.22809850996200126,1.4236866542065778
426.35975276491763,811.822496927869,1032.8336767153924,1486.5314917963392,7746.252575365441,1032.8336767153924,0.005164168383576954,0.3987976939371858,0.10021141551104545,0.009745003433820577,0.0010065026581968753,0.09840522141668093,1.552399176401565,0.22721414589103534,1.417335060998904
422.4197115590705,813.7929130825135,1038.3059561679577,1484.2867404290623,7787.29467125968,1038.3059561679577,0.004899863114173114,0.39859730959338335,0.10024665142955302,0.010202504006124007,0.001007586434563021,0.09813942498612777,1.5527663307740915,0.22654256463870714,1.4153913036180392
417.8229968189156,816.0917319295993,1044.6902821959504,1481.6678638339058,7835.177116469627,986.3569488626172,0.005133173633201967,0.39836352785894735,0.1002877600011452,0.010236254673811342,0.0010088508403235238,0.09782932915048237,1.5461452901993797,0.22686773857055256,1.4125216283074586
412.46016295540164,818.7736872511994,1052.138662561942,1478.6125078062237,7453.539969214566,1034.0831070063866,0.0051553692387356275,0.39809078250210517,0.10033572000133603,0.0102756304527799,0.0010103259803774444,0.09746755067556276,1.5414536262771568,0.21774047091640025,1.4134942174889378
393.6902444331024,828.1605308767989,1078.2079938429133,1467.9187617093357,7242.8099538218485,1051.1246605095798,0.005233053858103442,0.3971361737531578,0.10050358000200404,0.01041344567916985,0.0010154889705661667,0.09620132601334414,1.5229384627199403,0.20579597809419992,1.4010582498245194
403.0752036942521,823.4671090639993,1006.8399948690944,1473.2656347577795,7785.674961518207,1042.6038837579833,0.005194211548419535,0.39761347812763137,0.10041965000167005,0.010344538065974877,0.0010129074754718055,0.09683443834445343,1.5300688800804325,0.21759798429611119,1.3986759137530658
404.0044043099607,817.6560716857771,1045.8272162361661,1450.5807405507426,7742.141621771241,1037.5517532732024,0.005165816250933905,0.39235461337112554,0.09927431389083724,0.010280433299192914,0.0010029059436059942,0.10189712251297345,1.5281650729023353,0.21766459524464007,1.3971990244908374
399.0468050282875,817.5894910408142,1049.703511534786,1538.785169531422,7754.286753177559,1040.0488047446622,0.005174644422385852,0.38957575263668354,0.09877720879856938,0.010289556441650994,0.000999628693466253,0.09811030033920987,1.5239850907855628,0.2159579613176544,1.3902911758578416
377.94520754243126,821.5231254501105,1068.4788784132902,1592.8131709638,7835.857213099673,1053.996818228104,0.005231584689134336,0.3819330733994697,0.09755817430896518,0.010373570773587606,0.0009933666513104907,0.09746058939770369,1.500350647541431,0.20760764943014565,1.3653889782124835
390.1973951742483,817.6658761466965,1056.7281548505812,1491.7684989513145,7777.349182212687,1044.6597713629267,0.005191299355142808,0.4120314191909159,0.09793138754142161,0.010307933206384729,0.0009941346322649143,0.09790022110302463,1.516653079744837,0.20968011227748257,1.388143448282166
383.91663696254886,816.5142526238208,1061.0629270581885,1492.4967943012243,7785.174643908633,1046.9831463225914,0.005197582979662497,0.3970812802083322,0.10388018232713175,0.010308056204773956,0.0009880371507082438,0.09779893979509255,1.5103416060405208,0.20941736792167118,1.3806225650825363
377.2034761476651,814.4880358114676,1065.2668412558155,1493.6965075746803,7787.904448886204,1048.8404303976185,0.005200647274712558,0.3968135554762503,0.10020270349859475,0.010299666502448906,0.0010481256577364352,0.09772222524276572,1.5025934622095023,0.20591095619858898,1.3732175672661424
403.67604624635,820.6745705866294,1080.8594758066815,1462.8547410902138,7871.249731262296,1061.6953298054523,0.005257662625539132,0.3897424865329915,0.09890241462696134,0.010396759196272688,0.0010025280950340721,0.09494692353425549,1.4947685133944324,0.20548191006620856,1.3597074617755505
403.01406936952503,826.011855879944,1115.0392137100225,1434.9071116353207,8009.999596893445,1086.2929947081784,0.005355243938308699,0.3821137297994872,0.09772862194044202,0.010532638794409032,0.0009975421425511078,0.09179538530138326,1.4666755406527703,0.19605167410923238,1.3277999005915009
374.4853050430198,863.1873829720844,1079.699001376293,1484.2244345664276,7803.747088712429,1055.7438188747565,0.005215201565013628,0.39296374756238717,0.09956243610598958,0.010282195561520288,0.0010081157939290492,0.09642426633447176,1.4897451349315882,0.20190650908307878,1.3589576577796176
369.21674193247725,835.77355489452,1082.8193635747202,1485.7639976286318,7778.150568265673,1054.871650656261,0.005200254469027796,0.3921631811755607,0.09942407065594996,0.010908155663686343,0.0010074556987134287,0.0963219326660063,1.486465586547877,0.1990956137507193,1.356867864906777
364.2896215338923,837.4665790418765,1084.7659853566158,1488.2549585291708,7735.584455205768,1052.1603202850795,0.00551462496424075,0.3912912107830594,0.09925173794184186,0.010568263700976637,0.0010063501330390178,0.09628481370987255,1.479529129723217,0.19608274719573743,1.3523908635645356
359.9641070598765,838.7302347135037,1085.0609431887344,1491.971684240204,7671.103233118511,1115.0765561608305,0.005344889667051696,0.39034627300484737,0.09903795902703247,0.010589847871150184,0.001004668942731097,0.09633749030541627,1.4742236481210866,0.1918325504152077,1.3455117215373738
341.14941840420386,829.7566761152443,1104.5276371910027,1488.463705291871,7739.2944646693595,1081.212518991782,0.005338542851136597,0.3885436136399799,0.0989116802527619,0.010530406402901867,0.0010064947503402202,0.09547013547345093,1.4653762672426232,0.18911144617451672,1.3374335097879766
353.43756762457326,834.3552536379748,1147.7406978066297,1503.877759566008,7699.177783576037,1078.8151895371686,0.005337245428658584,0.3881818337664642,0.09845815791382531,0.01055456421072551,0.0009992069357775556,0.09676796963146411,1.4650491704327377,0.1899526999578442,1.3360059713496308
344.08056089463344,842.94948800823,1125.7390567013015,1535.4454902755888,7735.5504836238015,1090.744559399277,0.005394212255764994,0.3927452352555264,0.09946746802848946,0.010664357462762905,0.0010085919663386268,0.09085042664935919,1.4583573745420302,0.18618522463852957,1.3289075908763572
314.11863918696986,855.5961961694566,1165.6949769338694,1577.8778651380117,7732.254914550082,1117.3409624623146,0.0055084102581805395,0.3929405461977269,0.09956404509731559,0.0108563195445479,0.0010114349777049433,0.08532707871755207,1.437345730877997,0.1761873346637841,1.3070173416268192
341.13278656380294,837.0176396993179,1107.9394429430472,1536.4339863551086,8316.456311694566,1088.2077024883556,0.005372867381941641,0.3872644036142555,0.09808161276654129,0.010605157393682313,0.0009953332739015843,0.09473384859968986,1.450996852226031,0.1892663719294574,1.3137473306967293
336.44820105424947,850.737588354857,1137.9544966174572,1520.0284970137618,7871.768271550707,1101.9305801559135,0.005444883222702081,0.3682413222470542,0.10067884276464367,0.010760207231017024,0.001016887385808948,0.09250722475945353,1.4417221632783113,0.18407552450900616,1.3071215451545706
334.8175532812322,857.5931011662387,1146.434986003061,1523.8888187826083,7878.375081128443,1108.7651108351356,0.005479816305355655,0.3783848015694249,0.09419649138518552,0.010835442737001643,0.001027793239882402,0.0917265535614458,1.4375077133537972,0.1809265889802604,1.3034063456518172
310.2680114405739,878.1325254374478,1189.1210154754972,1539.5848310233005,7924.9752997383475,1139.6560930914075,0.005620932968202234,0.36903656224997117,0.08935464591421238,0.011099136003115486,0.001047671284469481,0.08869036044462242,1.4157699522806255,0.17208896368065774,1.2779890382407917
330.3748033116008,870.2267329162553,1162.8734341753816,1530.3371594172559,7898.490417959563,1122.043770542407,0.005546799625887206,0.37402302743046023,0.09606596061632544,0.010977077356104458,0.0009676290039763854,0.09029795731408208,1.429626987315107,0.17830952529811203,1.2940225896148858
321.70467121169634,871.3089111886366,1175.3938229782552,1420.8078274370455,7860.976521222739,1128.2285414309717,0.005568398034257575,0.3875851685124059,0.09846178752384838,0.01100375751538523,0.0010180984025133124,0.08936582114520716,1.4279423259555366,0.17455064684023816,1.2961257699401814
316.3678014058871,830.9982417027543,1180.1228369489131,1518.8271293128546,7902.624884361705,1138.5623278770217,0.005643647236585606,0.3756580645078249,0.09627408429646711,0.011215393053096706,0.001005013027992131,0.08922573667689501,1.4230170635562813,0.17398738803505415,1.288054504155745
312.8282077619979,857.6161842483582,1193.2197203128512,1522.7980881980207,7948.9671241578,1153.3829422989775,0.005732493127164405,0.3737077781166953,0.09588745201992627,0.01064063918249905,0.001005266011420869,0.08814537101384193,1.4161431957781623,0.17232198252324366,1.2793685299333946
309.1784258652672,859.2814276354156,1209.348721023661,1526.064315575623,8027.097015376377,1172.9647096724755,0.005454433992438727,0.3716491763981361,0.09549907041371508,0.010992593725462489,0.001006190890158921,0.0868259161873039,1.4129115433296118,0.1707782295385893,1.272908884223309
281.6228280309547,870.1888519321851,1271.6400888571839,1544.9689940988492,8172.853295461682,1233.3669043661735,0.005424338506537717,0.36182815920567446,0.0936227366496517,0.011204758737705416,0.0010061112687188727,0.08209646742601956,366.0995566992539,13.755547855511454,420.6253535921331
305.03966014018147,861.4429707841066,1229.7683928306972,1528.0296950871593,8150.910534506613,1119.6964993819984,0.0056424266771922865,0.3694779314085629,0.09512303455963825,0.011038133864340991,0.0010081257383714798,0.08518797723874141,41.98582116429597,1.790683046900056,48.371588015771195
346.2329953299527,844.4084187311544,1121.237805599225,1500.9861869519427,7791.055058465536,1116.2315419661224,0.005419273919586844,0.38512918760577625,0.09805922791018391,0.010701919369447886,0.0010055331416411926,0.09355011203874755,1.4523640906614876,0.1851026799509612,1.320998196223213
324.70161161681233,872.8584864850175,1213.0867268964657,1533.6247543121717,8091.34606858846,1159.3970403801031,0.005662228671182426,0.37071151976772976,0.09510723794347917,0.011126160827013648,0.0010061396626458515,0.08573532816492285,1.4106535424920352,0.1715403166415133,1.269295765770858
316.47770822311657,894.4093916699039,1267.366271749197,1556.2052788223218,8267.37187054801,1198.4893010742635,0.005824071581205341,0.3617954728316046,0.0932050167888378,0.011424038039069537,0.001005962118798667,0.08086792451065883,375.84389236699974,14.2403280823007,431.8467832058267
307.62413639514943,874.6771144367942,1180.7646711291445,1523.1685324957289,8196.824130517185,1175.224678308539,0.005717689967414413,0.3681615806414563,0.09500227362069141,0.011197269121904689,0.0010145829316865656,0.08259872042915281,322.69578897177223,12.841425390431661,371.11713178581516
341.98420981721733,844.4357188376796,1155.9966911372585,1508.7004527984382,7823.589370311323,1102.9175617300111,0.0054323565633475415,0.38317677048521226,0.09759418684054183,0.010715240438520304,0.001003050934754808,0.09322565733088628,1.445235577799327,0.1833942864877561,1.3129996950984566
247.87599139147972,886.0911560211143,1220.2924014636242,1604.4380706202687,7854.933946102758,1170.5176343078351,0.00571254356193744,0.37440685805605434,0.09570940374409137,0.011249628145573051,0.0010171658569469635,0.08780968343081755,1.417000848562681,0.1671674122446403,1.2805284050924663
288.2642314413065,874.6417160515639,1230.6029088851549,1555.6009759150347,8084.524965803537,1149.626769106843,0.0056973918543843935,0.3696043453248116,0.09498716041333403,0.011171632366555058,0.0010111136437411742,0.08509821859213157,1.406401014877534,0.16867821224997884,1.2658019475039217
259.2798494969834,889.7583647117685,1285.2854605281195,1582.9083703965807,8231.259919472537,1166.3243826772036,0.0058364508217831675,0.36184192418432926,0.0934511266649091,0.011406488865108644,0.0010139038947911648,0.08087227186882356,372.6565083332301,14.28888372633458,428.24929951338726
284.55301435370677,888.3031744754414,1264.3451825316838,1523.347674771856,7520.468488259334,1187.8871196876912,0.005797885804103389,0.36452578626809173,0.09444903349810879,0.011362806837799416,0.0010239435731207135,0.08230854369659618,1.4123269681779838,0.16462592629056363,1.2774956404465896
274.1297251897073,888.1963379433732,1234.3460162365436,1553.5224119907625,7962.81528263391,1187.3388534389824,0.005799318162823461,0.36550492202761475,0.09441226720036938,0.011360651526174614,0.001019708018661808,0.08199721602635143,1.4037423615251337,0.1650592209227144,1.2626708011376775
240.20248287595223,910.0766474962202,1273.5206787861862,1575.9333915869247,8032.428238795204,1229.5494992934682,0.0059827989625614204,0.356668997798816,0.09282130738028316,0.011683357070001767,0.001028036560615308,0.076382995374084,305.98190154820935,11.360766075439752,351.489586231478
269.2793213085848,888.1375933576157,1268.4534640261932,1547.7766869382726,7929.810883241729,1202.5605472269249,0.005845863993489153,0.37998430356253277,0.09028318201555519,0.01141575878287083,0.0010063416730831448,0.0809639804756005,1.4050489035048417,0.1627467223198579,1.265324441659967
284.1356635294668,888.7025517410423,1257.8393982251678,1484.9104557807327,8102.250235024294,1201.3534290479588,0.0058385792472287965,0.3531257058393278,0.08985116916925648,0.011412886342393774,0.0010109451970835158,0.08741694347717668,370.82654332569757,14.256499047569978,426.1381261489805
306.62289527259406,863.8727850623529,1188.731082256694,1554.6360127986918,7824.753744668635,1138.3440791087255,0.005590952505442604,0.3829868361081271,0.0971358261153008,0.010995461244009368,0.0010113125325495863,0.08584954490745822,1.4235903600746855,0.172562637645674,1.289821740396136
263.92084806500145,873.0130236852599,1264.970548997208,1536.5009703983947,7923.725286066325,1199.367339062253,0.005807548692781364,0.373537192719539,0.09352756456674252,0.011295192512154701,0.001062031758907607,0.08170466281287603,1.4054489366813185,0.16350376918876944,1.265512570716173
262.96034297379026,872.214864162316,1267.3796145308265,1665.3124928721627,7971.697310277081,1205.0390344455686,0.005825808727498291,0.3576337223387823,0.09030936716636864,0.01131708485233551,0.0010188845864363963,0.08135993925969576,1.4028919219692202,0.1631609252457969,1.2602263850882283
233.58817885483722,872.6678406491556,1313.372510307112,1787.5648255897213,8027.0577048042505,1243.4442809528673,0.00595451407411865,0.3426579992519705,0.08623315698762879,0.01147374852081065,0.0010192776783979384,0.07735699831694004,376.99366607610284,13.34587660862438,432.7072723106708
270.76502686309186,881.0413368052602,1267.150443964743,1549.930387522762,8032.410681099258,1206.0393226572883,0.005842396959989209,0.35800653578150354,0.09049758541676087,0.01137898505843239,0.0010269324653812573,0.0841279478894843,216.97563480783387,8.48944255987672,249.50430262584166
297.6584281702185,868.1649229980798,1208.3359226837063,1553.4596064797092,7876.6679787762905,1155.2678899958662,0.0056538136190792555,0.3767417610264712,0.09547626594066583,0.011091342197615123,0.001015217515757504,0.08541914565296474,1.4151470724275859,0.16978701721866482,1.2789280301294574
257.90189185718725,920.110327047413,1280.460870228323,1591.5113505364084,7950.213390475286,1208.6053342421328,0.005791396625928486,0.3655159234682467,0.09122635750962768,0.01113837810676479,0.001034932717899608,0.0801173242827258,1.4000578830753148,0.1622537415872771,1.2569433374800365
228.66893708283737,964.6663697197423,1330.6298868680278,1627.8534611481855,7974.007643532077,1243.6268374246883,0.005865271320599925,0.36044485294845763,0.08870249411620795,0.011099870633598834,0.0010498925628533466,0.0755631180856412,3.179969836685294,0.1911255568053418,3.512769111455674
328.06468528254595,870.6872745667695,1250.3193838410616,1503.745955881684,8013.784236129653,1182.997977800369,0.005735642477908491,0.3652853074887161,0.0910438636895928,0.011085601341153734,0.0010257410324368828,0.08025131767078797,1.401579055021095,0.1662710668424354,1.2580803779295822
265.6518818321191,901.3407613925938,1286.9086755798699,1582.2105829178759,7930.553910069921,1205.0685090594588,0.005716217804472209,0.36458064232341203,0.09005855069203567,0.011768750664003519,0.0010410533814656465,0.07859995453058793,1.399981361351549,0.16176778164650737,1.2565926230674858
242.06371886717966,923.2030499647117,1333.753153213379,1611.9168302778035,7921.347303025981,1230.9112924396995,0.005708080143126111,0.36001707442677033,0.08714410002809037,0.012332806404755755,0.0010589470664880353,0.07382724628896092,1.3998439820513178,0.15866643670225905,1.252939187765847
256.84469605797733,888.3361742913814,1315.1127367068707,1577.47917330168,7953.941068370643,1234.0045581584104,0.005842302492588356,0.3677486102196025,0.09622293248339586,0.011515865576993793,0.001000527405420127,0.07557777940719723,1.399405226129859,0.16029148728383513,1.2553624997307424
262.6519906429593,901.6656519463003,1313.693965169189,1567.6076589822665,8015.127237598427,1231.5155392810427,0.005840836653962851,0.35854455297529103,0.09022575688073076,0.011594413279057272,0.0010305328224092074,0.07720876649122699,147.8096065635469,5.607629043843193,169.92925644185792
288.9068187884037,876.5401052351349,1234.675433305077,1556.9966196053485,7911.282793481825,1174.3298023171603,0.005700569377800155,0.37219245901367615,0.09416363867568206,0.01121710996797566,0.00101904634242043,0.08336655086253031,1.4076832634775271,0.16675889153987897,1.2688957846523188
276.48303853192044,879.5668889288875,1252.739747116777,1603.3277481623682,8436.462445652465,1196.636756694129,0.0056805450645548445,0.37203830652460124,0.09120542351955002,0.011298665827235682,0.0010209905599292842,0.08049570297525124,377.7452688247035,14.360536075541203,434.0865964016809
282.5355203982602,886.119103088803,1261.443823677957,1543.342693119484,7749.466977607617,1190.0745289393008,0.005768550619216253,0.36640391633221914,0.0936381310034691,0.011346771585158483,0.0010232053198228563,0.08185533351625995,1.4063148260665157,0.16445680143713343,1.2679844320773392
247.4171427758589,913.0615816778111,1316.4187257338492,1603.4908369492455,7883.562245573963,1214.4108032538159,0.006076349647349094,0.36404070638357067,0.0898452300355694,0.011727908582855278,0.0010415789811683992,0.07514990003936953,1.3999847984864244,0.160014796471681,1.255821615985185
219.01321221748822,906.1850386936746,1329.902719667275,1607.5747453188756,7784.682555192796,1237.14743302514,0.005937575131299843,0.36386656078328394,0.08936006118782036,0.011694632773944391,0.0010475367617685596,0.07447625004082498,1.408140863090111,0.15949840483227815,1.2638534464666629
243.15907061741086,907.4442421866468,1324.1852276523634,1592.6325676446193,7943.645790584593,1232.6842762060794,0.00593873538359873,0.3609979718322721,0.08950306420764051,0.011683270767310499,0.0010393784852186698,0.07536331053959999,1.3993099794746655,0.15940782197216588,1.2532494707309663
220.28519653191438,922.8963106624028,1368.940124826007,1610.4505416642546,7959.8272891359775,1261.861513150539,0.006057818386498017,0.3554007282415701,0.08717277697361975,0.011916351166977916,0.00104954455661779,0.07136169037813483,61.020453927534675,2.2177612251119423,70.1261954903609
242.96762737741284,901.4194341826197,1307.8737379418844,1614.5014732180066,8137.824741954966,1224.0411741284024,0.0058991182695797085,0.36588552376373795,0.0893393940805487,0.011609692347153009,0.0010379150353822123,0.075792524056427,297.28712773772617,10.900420681483627,341.4731311326394
272.64354714304835,889.9441858622572,1273.0513022439388,1561.1323881441147,7846.556418694454,1198.5661902365762,0.005801192531807117,0.3662743181900988,0.092563446772739,0.011412501775657113,0.0010268827487126954,0.08033963115130172,1.402739999597591,0.1631041472716826,1.2621204938861381
234.63546895132345,915.4472328549746,1345.7893849611503,1603.165092460636,7763.105329240865,1272.6455041491488,0.005987577147315356,0.3621300902486934,0.08758641239725125,0.011824976467273447,0.0010526348956258146,0.07175654107375043,1.404940845672204,0.15716117168184499,1.2596698877808672
